CiteScore metrics calculated using data from 30 April, 2018. SNIP and SJR calculated using data from 30 April, 2018																				
Scopus SourceID	Title	CiteScore	Percentile	Citation Count	Scholarly Output	Percent Cited	SNIP	SJR	RANK	Rank Out Of	Publisher	Type	OpenAccess	Scopus ASJC Code (Sub-subject Area)	Scopus Sub-Subject Area	Quartile	Top 10% (CiteScore Percentile)	Scopus SourceID	Print-ISSN	E-ISSN
24884	Scottish Journal of Political Economy	0.63	38	51	81	33	0.703	0.275	349	564	Wiley-Blackwell	Journal	NO	2002	Economics and Econometrics	Quartile 3		https://www.scopus.com/sourceid/24884	00369292	14679485
145573	GENEVA Risk and Insurance Review	0.63	42	19	30	30	0.786	0.570	131	226	Springer Nature	Journal	NO	2003	Finance	Quartile 3		https://www.scopus.com/sourceid/145573	1554964X	
145573	GENEVA Risk and Insurance Review	0.63	40	19	30	30	0.786	0.570	46	77	Springer Nature	Journal	NO	1401	Business, Management and Accounting (miscellaneous)	Quartile 3		https://www.scopus.com/sourceid/145573	1554964X	
145573	GENEVA Risk and Insurance Review	0.63	38	19	30	30	0.786	0.570	349	564	Springer Nature	Journal	NO	2002	Economics and Econometrics	Quartile 3		https://www.scopus.com/sourceid/145573	1554964X	
27142	Indian Economic and Social History Review	0.62	37	34	55	42	1.828	0.393	351	564	SAGE	Journal	NO	2002	Economics and Econometrics	Quartile 3		https://www.scopus.com/sourceid/27142	00194646	
74286	AgBioForum	0.62	37	46	74	36	0.615	0.321	351	564	University of Missouri	Journal	YES	2002	Economics and Econometrics	Quartile 3		https://www.scopus.com/sourceid/74286	1522936X	
145230	International Journal of Managerial Finance	0.62	41	54	87	39	0.655	0.203	132	226	Emerald	Journal	NO	2003	Finance	Quartile 3		https://www.scopus.com/sourceid/145230	17439132	
145230	International Journal of Managerial Finance	0.62	39	54	87	39	0.655	0.203	47	77	Emerald	Journal	NO	1401	Business, Management and Accounting (miscellaneous)	Quartile 3		https://www.scopus.com/sourceid/145230	17439132	
8300153213	B.E. Journal of Macroeconomics	0.62	37	62	100	25	0.605	0.553	351	564	Walter de Gruyter	Journal	NO	2002	Economics and Econometrics	Quartile 3		https://www.scopus.com/sourceid/8300153213	19351690	
17600155208	Journal of South Asian Development	0.62	45	26	42	40	0.826	0.329	187	340	SAGE	Journal	NO	1403	Business and International Management	Quartile 3		https://www.scopus.com/sourceid/17600155208	09731741	
19600162203	Journal for East European Management Studies	0.62	45	37	60	38	0.334	0.250	187	340	Rainer Hampp Verlag	Journal	NO	1403	Business and International Management	Quartile 3		https://www.scopus.com/sourceid/19600162203	09496181	18620019
21100199128	REVESCO Revista de Estudios Cooperativos	0.62	37	45	73	42	0.692	0.307	351	564	Universidad Complutense de Madrid	Journal	YES	2002	Economics and Econometrics	Quartile 3		https://www.scopus.com/sourceid/21100199128	11356618	18858031
21100446929	European Actuarial Journal	0.62	37	35	56	38	0.719	0.459	351	564	Springer Nature	Journal	NO	2002	Economics and Econometrics	Quartile 3		https://www.scopus.com/sourceid/21100446929	21909733	21909741
5700162947	Global Economic Review	0.61	44	43	70	34	0.535	0.260	189	340	Taylor & Francis	Journal	NO	1403	Business and International Management	Quartile 3		https://www.scopus.com/sourceid/5700162947	1226508X	
11900154315	Letters in Spatial and Resource Sciences	0.61	36	42	69	36	0.484	0.202	356	564	Springer Nature	Journal	NO	2002	Economics and Econometrics	Quartile 3		https://www.scopus.com/sourceid/11900154315	18644031	
21100198723	International Journal of Economic Policy in Emerging Economies	0.61	36	43	71	25	0.606	0.134	356	564	Inderscience	Journal	NO	2002	Economics and Econometrics	Quartile 3		https://www.scopus.com/sourceid/21100198723	17520452	17520460
21100465064	International Journal of Health Economics and Management	0.61	46	25	41	34	0.484	0.322	46	86	Springer Nature	Journal	NO	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 3		https://www.scopus.com/sourceid/21100465064	21999023	21999031
21100465205	European Research on Management and Business Economics	0.61	44	36	59	39	0.531	0.154	189	340	European Academy of Management and Business Economics	Journal	YES	1403	Business and International Management	Quartile 3		https://www.scopus.com/sourceid/21100465205	24448834	
21100465205	European Research on Management and Business Economics	0.61	36	36	59	39	0.531	0.154	356	564	European Academy of Management and Business Economics	Journal	YES	2002	Economics and Econometrics	Quartile 3		https://www.scopus.com/sourceid/21100465205	24448834	
21100821602	Business and Professional Communication Quarterly	0.61	46	70	114	33	0.717	0.348	46	86	SAGE	Journal	NO	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 3		https://www.scopus.com/sourceid/21100821602	23294906	23294922
21100821602	Business and Professional Communication Quarterly	0.61	44	70	114	33	0.717	0.348	189	340	SAGE	Journal	NO	1403	Business and International Management	Quartile 3		https://www.scopus.com/sourceid/21100821602	23294906	23294922
21100821602	Business and Professional Communication Quarterly	0.61	38	70	114	33	0.717	0.348	48	77	SAGE	Journal	NO	1401	Business, Management and Accounting (miscellaneous)	Quartile 3		https://www.scopus.com/sourceid/21100821602	23294906	23294922
18769	Applied Economics Letters	0.60	35	484	811	36	0.494	0.327	359	564	Taylor & Francis	Journal	NO	2002	Economics and Econometrics	Quartile 3		https://www.scopus.com/sourceid/18769	13504851	14664291
18881	Australian Economic Review	0.60	35	83	138	34	0.508	0.286	359	564	Wiley-Blackwell	Journal	NO	2002	Economics and Econometrics	Quartile 3		https://www.scopus.com/sourceid/18881	00049018	14678462
19980	Economic and Social Review	0.60	35	42	70	31	0.391	0.292	359	564	Economic and Social Studies	Journal	NO	2002	Economics and Econometrics	Quartile 3		https://www.scopus.com/sourceid/19980	00129984	
29020	Manchester School	0.60	35	78	130	33	0.527	0.431	359	564	Wiley-Blackwell	Journal	NO	2002	Economics and Econometrics	Quartile 3		https://www.scopus.com/sourceid/29020	14636786	14679957
17500155101	Lecture Notes in Business Information Processing	0.60	43	1339	2234	32	0.504	0.222	192	340	Springer Nature	Book Series	NO	1403	Business and International Management	Quartile 3		https://www.scopus.com/sourceid/17500155101	18651348	
17700156006	WSEAS Transactions on Business and Economics	0.60	35	64	106	32	1.079	0.146	359	564	WSEAS Press	Journal	NO	2002	Economics and Econometrics	Quartile 3		https://www.scopus.com/sourceid/17700156006	11099526	
17700156753	Journal of Financial Services Marketing	0.60	41	48	80	32	0.517	0.289	133	226	Springer Nature	Journal	NO	2003	Finance	Quartile 3		https://www.scopus.com/sourceid/17700156753	13630539	14791846
19200157038	International Journal of Sports Marketing and Sponsorship	0.60	43	42	70	34	0.532	0.269	192	340	Emerald	Journal	NO	1403	Business and International Management	Quartile 3		https://www.scopus.com/sourceid/19200157038	14646668	
19200157038	International Journal of Sports Marketing and Sponsorship	0.60	41	42	70	34	0.532	0.269	133	226	Emerald	Journal	NO	2003	Finance	Quartile 3		https://www.scopus.com/sourceid/19200157038	14646668	
19700200704	International Journal of Business and Management Science	0.60	43	3	5	40	0.392	0.118	192	340	Society for Alliance, Fidelity and Advancement	Journal	NO	1403	Business and International Management	Quartile 3		https://www.scopus.com/sourceid/19700200704	18376614	1985692X
19700200704	International Journal of Business and Management Science	0.60	35	3	5	40	0.392	0.118	359	564	Society for Alliance, Fidelity and Advancement	Journal	NO	2002	Economics and Econometrics	Quartile 3		https://www.scopus.com/sourceid/19700200704	18376614	1985692X
21100823284	Management Research	0.60	43	12	20	45	-	-	192	340	Emerald	Journal	NO	1403	Business and International Management	Quartile 3		https://www.scopus.com/sourceid/21100823284	15365433	15580946
144657	Journal of Property Investment and Finance	0.59	40	64	109	37	0.687	0.297	135	226	Emerald	Journal	NO	2003	Finance	Quartile 3		https://www.scopus.com/sourceid/144657	1463578X	
21100204121	Agris On-line Papers in Economics and Informatics	0.59	44	85	145	41	0.630	0.357	48	86	Faculty of Economics and Management CULS Prague	Journal	YES	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 3		https://www.scopus.com/sourceid/21100204121	18041930	
25587	Pacific Economic Review	0.58	35	60	104	29	0.678	0.404	365	564	Wiley-Blackwell	Journal	NO	2002	Economics and Econometrics	Quartile 3		https://www.scopus.com/sourceid/25587	1361374X	
28999	Journal of Mathematical Economics	0.58	35	173	297	37	0.845	0.815	365	564	Elsevier	Journal	NO	2002	Economics and Econometrics	Quartile 3		https://www.scopus.com/sourceid/28999	03044068	
29448	Review of Radical Political Economics	0.58	35	65	113	35	0.906	0.409	365	564	SAGE	Journal	NO	2002	Economics and Econometrics	Quartile 3		https://www.scopus.com/sourceid/29448	04866134	
21385	Canadian Journal of Administrative Sciences	0.58	41	48	83	34	0.329	0.245	196	340	Wiley-Blackwell	Journal	NO	1403	Business and International Management	Quartile 3		https://www.scopus.com/sourceid/21385	08250383	
4400151503	Federal Reserve Bank of St. Louis Review	0.58	41	31	53	30	0.637	0.321	196	340	Federal Reserve Bank of St. Louis	Journal	NO	1403	Business and International Management	Quartile 3		https://www.scopus.com/sourceid/4400151503	00149187	
4200151514	International Journal of Business Performance Management	0.58	41	45	77	34	0.647	0.197	196	340	Inderscience	Journal	NO	1403	Business and International Management	Quartile 3		https://www.scopus.com/sourceid/4200151514	13684892	17415039
4700152810	International Journal of Business Process Integration and Management	0.58	41	18	31	35	0.813	0.149	196	340	Inderscience	Journal	NO	1403	Business and International Management	Quartile 3		https://www.scopus.com/sourceid/4700152810	17418763	17418771
11700154305	Management and Organizational History	0.58	41	37	64	34	0.598	0.341	196	340	Taylor & Francis	Journal	NO	1403	Business and International Management	Quartile 3		https://www.scopus.com/sourceid/11700154305	17449359	
17700156758	International Journal of Disclosure and Governance	0.58	41	33	57	37	0.535	0.198	196	340	Springer Nature	Journal	NO	1403	Business and International Management	Quartile 3		https://www.scopus.com/sourceid/17700156758	17413591	17466539
17700156758	International Journal of Disclosure and Governance	0.58	39	33	57	37	0.535	0.198	136	226	Springer Nature	Journal	NO	2003	Finance	Quartile 3		https://www.scopus.com/sourceid/17700156758	17413591	17466539
17700156758	International Journal of Disclosure and Governance	0.58	35	33	57	37	0.535	0.198	365	564	Springer Nature	Journal	NO	2002	Economics and Econometrics	Quartile 3		https://www.scopus.com/sourceid/17700156758	17413591	17466539
19400157150	Cuadernos de Gestion	0.58	41	21	36	33	0.612	0.160	196	340	Universidad del Pais Vasco	Journal	YES	1403	Business and International Management	Quartile 3		https://www.scopus.com/sourceid/19400157150	11316837	19882157
21100464761	Journal of Risk	0.58	39	43	74	28	0.553	0.337	136	226	Incisive Media Ltd.	Journal	NO	2003	Finance	Quartile 3		https://www.scopus.com/sourceid/21100464761	14651211	17552842
19700167906	Economia Politica	0.57	39	36	63	27	0.298	0.277	138	226	Springer Nature	Journal	NO	2003	Finance	Quartile 3		https://www.scopus.com/sourceid/19700167906	11202890	
19700167906	Economia Politica	0.57	34	36	63	27	0.298	0.277	369	564	Springer Nature	Journal	NO	2002	Economics and Econometrics	Quartile 3		https://www.scopus.com/sourceid/19700167906	11202890	
21100218042	Journal of Media Business Studies	0.57	40	28	49	31	0.468	0.164	203	340	Taylor & Francis	Journal	NO	1403	Business and International Management	Quartile 3		https://www.scopus.com/sourceid/21100218042	16522354	
20077	De Economist	0.56	34	35	63	37	0.694	0.361	370	564	Springer Nature	Journal	NO	2002	Economics and Econometrics	Quartile 3		https://www.scopus.com/sourceid/20077	0013063X	15729982
24228	Review of Social Economy	0.56	34	37	66	36	0.392	0.293	370	564	Taylor & Francis	Journal	NO	2002	Economics and Econometrics	Quartile 3		https://www.scopus.com/sourceid/24228	00346764	14701162
5800228210	FinanzArchiv	0.56	38	37	66	33	0.691	0.419	139	226	Mohr Siebeck GmbH and Co. KG	Journal	NO	2003	Finance	Quartile 3		https://www.scopus.com/sourceid/5800228210	00152218	16140974
21100365076	University of Pennsylvania Journal of International Law	0.56	43	35	63	40	0.938	0.282	49	86	University of Pennsylvania Law School	Journal	NO	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 3		https://www.scopus.com/sourceid/21100365076	19380283	
21100785520	Zhournal Novoi Ekonomicheskoi Associacii	0.56	38	23	41	37	0.145	0.143	139	226	New Economic Association	Journal	NO	2003	Finance	Quartile 3		https://www.scopus.com/sourceid/21100785520	22212264	
21100785520	Zhournal Novoi Ekonomicheskoi Associacii	0.56	34	23	41	37	0.145	0.143	370	564	New Economic Association	Journal	NO	2002	Economics and Econometrics	Quartile 3		https://www.scopus.com/sourceid/21100785520	22212264	
23717	International Journal of Social Economics	0.55	33	123	224	33	0.544	0.225	373	564	Emerald	Journal	NO	2002	Economics and Econometrics	Quartile 3		https://www.scopus.com/sourceid/23717	03068293	
20657	Enterprise and Society	0.55	36	41	74	36	0.940	0.245	49	77	Cambridge University Press	Journal	NO	1401	Business, Management and Accounting (miscellaneous)	Quartile 3		https://www.scopus.com/sourceid/20657	14672227	14672235
100906	Museum Management and Curatorship	0.55	40	51	92	32	0.951	0.266	204	340	Taylor & Francis	Journal	NO	1403	Business and International Management	Quartile 3		https://www.scopus.com/sourceid/100906	09647775	18729185
21100199701	Journal of European Real Estate Research	0.55	37	27	49	31	0.612	0.268	141	226	Emerald	Journal	NO	2003	Finance	Quartile 3		https://www.scopus.com/sourceid/21100199701	17539269	
21100199701	Journal of European Real Estate Research	0.55	33	27	49	31	0.612	0.268	373	564	Emerald	Journal	NO	2002	Economics and Econometrics	Quartile 3		https://www.scopus.com/sourceid/21100199701	17539269	
21100242818	Economy of Region	0.55	36	172	310	36	1.269	0.297	49	77	Institute of Economics, The Ural Branch of Russian Academy of Sciences	Journal	YES	1401	Business, Management and Accounting (miscellaneous)	Quartile 3		https://www.scopus.com/sourceid/21100242818	20726414	
21100834347	Journal of Marketing Analytics	0.55	42	28	51	33	0.267	0.206	50	86	Springer Nature	Journal	NO	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 3		https://www.scopus.com/sourceid/21100834347	20503326	20503318
22273	Peace Economics, Peace Science and Public Policy	0.54	33	52	96	36	0.540	0.304	375	564	Walter de Gruyter	Journal	NO	2002	Economics and Econometrics	Quartile 3		https://www.scopus.com/sourceid/22273	10792457	
24200	Review of Black Political Economy	0.54	33	40	74	32	0.413	0.321	375	564	Springer Nature	Journal	NO	2002	Economics and Econometrics	Quartile 3		https://www.scopus.com/sourceid/24200	00346446	
4700152296	Journal of Teaching in International Business	0.54	34	30	56	36	0.601	0.227	51	77	Taylor & Francis	Journal	NO	1401	Business, Management and Accounting (miscellaneous)	Quartile 3		https://www.scopus.com/sourceid/4700152296	08975930	
4700152636	Mind and Society	0.54	40	31	57	39	0.742	0.210	51	86	Springer Nature	Journal	NO	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 3		https://www.scopus.com/sourceid/4700152636	15937879	
12100155425	South African Journal of Business Management	0.54	39	52	96	35	0.308	0.165	205	340	Association of Professional Managers in South Africa	Journal	NO	1403	Business and International Management	Quartile 3		https://www.scopus.com/sourceid/12100155425	03789098	
15800154711	Research in Accounting Regulation	0.54	37	34	63	32	0.603	0.243	142	226	Elsevier	Journal	NO	2003	Finance	Quartile 3		https://www.scopus.com/sourceid/15800154711	10520457	
17500155141	International Review on Public and Nonprofit Marketing	0.54	33	29	54	37	0.268	0.191	375	564	Springer Nature	Journal	NO	2002	Economics and Econometrics	Quartile 3		https://www.scopus.com/sourceid/17500155141	18651984	18651992
21100198209	International Journal of Entrepreneurial Venturing	0.54	39	33	61	31	0.307	0.308	205	340	Inderscience	Journal	NO	1403	Business and International Management	Quartile 3		https://www.scopus.com/sourceid/21100198209	17425360	17425379
21100456788	International Journal on Food System Dynamics	0.54	40	14	26	27	0.297	0.208	51	86	CENTMA Research	Journal	YES	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 3		https://www.scopus.com/sourceid/21100456788	18696945	
